0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:12:20 -0300] "GET /callsystem/resources/css/simple-line-icons.css HTTP/1.1" 200 11572
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:12:20 -0300] "GET /callsystem/resources/fonts/font-awesome.min.css HTTP/1.1" 200 21984
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:12:20 -0300] "GET /callsystem/resources/css/bootstrap.min.css HTTP/1.1" 200 117150
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:12:20 -0300] "GET /callsystem/resources/fonts/font.css HTTP/1.1" 200 696
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:12:20 -0300] "GET /callsystem/resources/js/bootstrap.min.js HTTP/1.1" 200 35452
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:12:20 -0300] "GET /callsystem/resources/js/jquery.min.js HTTP/1.1" 200 84355
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:12:20 -0300] "GET /callsystem/resources/js/ui-load.js HTTP/1.1" 200 2265
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:12:20 -0300] "GET /callsystem/resources/js/ui-jp.config.js HTTP/1.1" 200 426
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:12:20 -0300] "GET /callsystem/resources/css/app.min.css HTTP/1.1" 200 273166
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:12:20 -0300] "GET /callsystem/resources/js/ui-jp.js HTTP/1.1" 200 460
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:12:20 -0300] "GET /callsystem/resources/js/ui-nav.js HTTP/1.1" 200 620
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:12:20 -0300] "GET /callsystem/resources/js/ui-toggle.js HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:12:20 -0300] "GET /callsystem/resources/img/a0.jpg HTTP/1.1" 200 2789
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:12:20 -0300] "GET /callsystem/resources/img/bg.jpg HTTP/1.1" 200 14972
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:12:20 -0300] "GET /callsystem/resources/fonts/fontawesome-webfont.woff?v=4.2.0 HTTP/1.1" 200 65452
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:12:20 -0300] "GET /callsystem/resources/fonts/sourcesanspro/sourcesanspro-bold.woff HTTP/1.1" 200 26608
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:12:20 -0300] "GET /callsystem/resources/fonts/Simple-Line-Icons.woff HTTP/1.1" 200 59324
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:12:20 -0300] "GET /callsystem/resources/fonts/sourcesanspro/sourcesanspro-light.woff HTTP/1.1" 200 26540
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:12:20 -0300] "GET /callsystem/resources/fonts/sourcesanspro/sourcesanspro.woff HTTP/1.1" 200 27248
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:12:20 -0300] "GET /callsystem/resources/bower_components/footable/dist/footable.all.min.js HTTP/1.1" 200 37082
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:12:20 -0300] "GET /callsystem/resources/bower_components/footable/css/footable.core.css HTTP/1.1" 200 5459
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:12:20 -0300] "GET /callsystem/resources/bower_components/footable/css/fonts/footable.woff HTTP/1.1" 200 4016
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:12:20 -0300] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:12:25 -0300] "GET /callsystem/resources/js/jquery.min.map HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:01 -0300] "GET /callsystem/listar HTTP/1.1" 200 11996
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:01 -0300] "GET /callsystem/resources/css/bootstrap.min.css HTTP/1.1" 200 117150
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:01 -0300] "GET /callsystem/resources/css/animate.min.css HTTP/1.1" 200 57480
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:01 -0300] "GET /callsystem/resources/css/simple-line-icons.css HTTP/1.1" 200 11572
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:01 -0300] "GET /callsystem/resources/fonts/font-awesome.min.css HTTP/1.1" 200 21984
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:01 -0300] "GET /callsystem/resources/fonts/font.css HTTP/1.1" 200 696
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:01 -0300] "GET /callsystem/resources/js/jquery.min.js HTTP/1.1" 200 84355
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:01 -0300] "GET /callsystem/resources/js/bootstrap.min.js HTTP/1.1" 200 35452
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:01 -0300] "GET /callsystem/resources/css/app.min.css HTTP/1.1" 200 273166
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:01 -0300] "GET /callsystem/resources/js/ui-jp.config.js HTTP/1.1" 200 426
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:01 -0300] "GET /callsystem/resources/js/ui-load.js HTTP/1.1" 200 2265
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:01 -0300] "GET /callsystem/resources/js/ui-jp.js HTTP/1.1" 200 460
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:01 -0300] "GET /callsystem/resources/js/ui-nav.js HTTP/1.1" 200 620
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:01 -0300] "GET /callsystem/resources/js/ui-toggle.js HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:01 -0300] "GET /callsystem/resources/img/a0.jpg HTTP/1.1" 200 2789
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:01 -0300] "GET /callsystem/resources/js/jquery.min.map HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:01 -0300] "GET /callsystem/resources/img/bg.jpg HTTP/1.1" 200 14972
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:01 -0300] "GET /callsystem/resources/fonts/fontawesome-webfont.woff?v=4.2.0 HTTP/1.1" 200 65452
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:01 -0300] "GET /callsystem/resources/fonts/sourcesanspro/sourcesanspro-bold.woff HTTP/1.1" 200 26608
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:01 -0300] "GET /callsystem/resources/fonts/Simple-Line-Icons.woff HTTP/1.1" 200 59324
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:01 -0300] "GET /callsystem/resources/fonts/sourcesanspro/sourcesanspro.woff HTTP/1.1" 200 27248
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:01 -0300] "GET /callsystem/resources/fonts/sourcesanspro/sourcesanspro-light.woff HTTP/1.1" 200 26540
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:01 -0300] "GET /callsystem/resources/bower_components/footable/dist/footable.all.min.js HTTP/1.1" 200 37082
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:01 -0300] "GET /callsystem/resources/bower_components/footable/css/footable.core.css HTTP/1.1" 200 5459
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:01 -0300] "GET /callsystem/resources/bower_components/footable/css/fonts/footable.woff HTTP/1.1" 200 4016
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:03 -0300] "GET /callsystem/listar HTTP/1.1" 200 11996
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:04 -0300] "GET /callsystem/resources/css/bootstrap.min.css HTTP/1.1" 200 117150
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:04 -0300] "GET /callsystem/resources/fonts/font-awesome.min.css HTTP/1.1" 200 21984
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:04 -0300] "GET /callsystem/resources/css/animate.min.css HTTP/1.1" 200 57480
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:04 -0300] "GET /callsystem/resources/fonts/font.css HTTP/1.1" 200 696
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:04 -0300] "GET /callsystem/resources/css/simple-line-icons.css HTTP/1.1" 200 11572
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:04 -0300] "GET /callsystem/resources/js/bootstrap.min.js HTTP/1.1" 200 35452
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:04 -0300] "GET /callsystem/resources/js/ui-jp.config.js HTTP/1.1" 200 426
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:04 -0300] "GET /callsystem/resources/js/jquery.min.js HTTP/1.1" 200 84355
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:04 -0300] "GET /callsystem/resources/js/ui-load.js HTTP/1.1" 200 2265
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:04 -0300] "GET /callsystem/resources/js/ui-jp.js HTTP/1.1" 200 460
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:04 -0300] "GET /callsystem/resources/css/app.min.css HTTP/1.1" 200 273166
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:04 -0300] "GET /callsystem/resources/js/ui-nav.js HTTP/1.1" 200 620
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:04 -0300] "GET /callsystem/resources/js/ui-toggle.js HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:04 -0300] "GET /callsystem/resources/img/a0.jpg HTTP/1.1" 200 2789
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:04 -0300] "GET /callsystem/resources/js/jquery.min.map HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:04 -0300] "GET /callsystem/resources/img/bg.jpg HTTP/1.1" 200 14972
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:04 -0300] "GET /callsystem/resources/fonts/fontawesome-webfont.woff?v=4.2.0 HTTP/1.1" 200 65452
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:04 -0300] "GET /callsystem/resources/fonts/sourcesanspro/sourcesanspro-bold.woff HTTP/1.1" 200 26608
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:04 -0300] "GET /callsystem/resources/fonts/Simple-Line-Icons.woff HTTP/1.1" 200 59324
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:04 -0300] "GET /callsystem/resources/fonts/sourcesanspro/sourcesanspro.woff HTTP/1.1" 200 27248
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:04 -0300] "GET /callsystem/resources/fonts/sourcesanspro/sourcesanspro-light.woff HTTP/1.1" 200 26540
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:04 -0300] "GET /callsystem/resources/bower_components/footable/dist/footable.all.min.js HTTP/1.1" 200 37082
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:04 -0300] "GET /callsystem/resources/bower_components/footable/css/footable.core.css HTTP/1.1" 200 5459
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:04 -0300] "GET /callsystem/resources/bower_components/footable/css/fonts/footable.woff HTTP/1.1" 200 4016
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:10 -0300] "GET /callsystem/listar HTTP/1.1" 200 10774
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:11 -0300] "GET /callsystem/resources/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:11 -0300] "GET /callsystem/resources/css/animate.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:11 -0300] "GET /callsystem/resources/css/simple-line-icons.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:11 -0300] "GET /callsystem/resources/fonts/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:11 -0300] "GET /callsystem/resources/fonts/font.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:11 -0300] "GET /callsystem/resources/css/app.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:11 -0300] "GET /callsystem/resources/js/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:11 -0300] "GET /callsystem/resources/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:11 -0300] "GET /callsystem/resources/js/ui-load.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:11 -0300] "GET /callsystem/resources/js/ui-jp.config.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:11 -0300] "GET /callsystem/resources/js/ui-jp.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:11 -0300] "GET /callsystem/resources/js/ui-nav.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:11 -0300] "GET /callsystem/resources/js/ui-toggle.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:11 -0300] "GET /callsystem/resources/img/a0.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:11 -0300] "GET /callsystem/resources/js/jquery.min.map HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:11 -0300] "GET /callsystem/resources/img/bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:11 -0300] "GET /callsystem/resources/bower_components/footable/dist/footable.all.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:11 -0300] "GET /callsystem/resources/bower_components/footable/css/footable.core.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:11 -0300] "GET /callsystem/resources/bower_components/footable/css/fonts/footable.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:25 -0300] "GET /callsystem/listar HTTP/1.1" 200 10774
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:25 -0300] "GET /callsystem/resources/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:25 -0300] "GET /callsystem/resources/css/animate.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:25 -0300] "GET /callsystem/resources/fonts/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:25 -0300] "GET /callsystem/resources/css/simple-line-icons.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:25 -0300] "GET /callsystem/resources/fonts/font.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:25 -0300] "GET /callsystem/resources/css/app.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:25 -0300] "GET /callsystem/resources/js/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:25 -0300] "GET /callsystem/resources/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:25 -0300] "GET /callsystem/resources/js/ui-load.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:25 -0300] "GET /callsystem/resources/js/ui-jp.config.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:25 -0300] "GET /callsystem/resources/js/ui-jp.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:25 -0300] "GET /callsystem/resources/js/ui-nav.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:25 -0300] "GET /callsystem/resources/js/ui-toggle.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:25 -0300] "GET /callsystem/resources/img/a0.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:25 -0300] "GET /callsystem/resources/js/jquery.min.map HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:25 -0300] "GET /callsystem/resources/img/bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:25 -0300] "GET /callsystem/resources/bower_components/footable/dist/footable.all.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:25 -0300] "GET /callsystem/resources/bower_components/footable/css/footable.core.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:25 -0300] "GET /callsystem/resources/bower_components/footable/css/fonts/footable.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:29 -0300] "GET /callsystem/listar HTTP/1.1" 200 10774
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:30 -0300] "GET /callsystem/resources/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:30 -0300] "GET /callsystem/resources/css/animate.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:30 -0300] "GET /callsystem/resources/fonts/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:30 -0300] "GET /callsystem/resources/css/simple-line-icons.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:30 -0300] "GET /callsystem/resources/fonts/font.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:30 -0300] "GET /callsystem/resources/css/app.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:30 -0300] "GET /callsystem/resources/js/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:30 -0300] "GET /callsystem/resources/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:30 -0300] "GET /callsystem/resources/js/ui-jp.config.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:30 -0300] "GET /callsystem/resources/js/ui-load.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:30 -0300] "GET /callsystem/resources/js/ui-jp.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:30 -0300] "GET /callsystem/resources/js/ui-nav.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:30 -0300] "GET /callsystem/resources/js/ui-toggle.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:30 -0300] "GET /callsystem/resources/img/a0.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:30 -0300] "GET /callsystem/resources/js/jquery.min.map HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:30 -0300] "GET /callsystem/resources/img/bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:30 -0300] "GET /callsystem/resources/bower_components/footable/dist/footable.all.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:30 -0300] "GET /callsystem/resources/bower_components/footable/css/footable.core.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:30 -0300] "GET /callsystem/resources/bower_components/footable/css/fonts/footable.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:32 -0300] "GET /callsystem/listar HTTP/1.1" 200 10774
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:32 -0300] "GET /callsystem/resources/css/animate.min.css HTTP/1.1" 200 57480
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:32 -0300] "GET /callsystem/resources/fonts/font-awesome.min.css HTTP/1.1" 200 21984
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:32 -0300] "GET /callsystem/resources/css/simple-line-icons.css HTTP/1.1" 200 11572
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:32 -0300] "GET /callsystem/resources/css/bootstrap.min.css HTTP/1.1" 200 117150
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:32 -0300] "GET /callsystem/resources/fonts/font.css HTTP/1.1" 200 696
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:32 -0300] "GET /callsystem/resources/js/jquery.min.js HTTP/1.1" 200 84355
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:32 -0300] "GET /callsystem/resources/js/bootstrap.min.js HTTP/1.1" 200 35452
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:32 -0300] "GET /callsystem/resources/js/ui-load.js HTTP/1.1" 200 2265
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:32 -0300] "GET /callsystem/resources/js/ui-jp.config.js HTTP/1.1" 200 426
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:32 -0300] "GET /callsystem/resources/js/ui-jp.js HTTP/1.1" 200 460
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:32 -0300] "GET /callsystem/resources/css/app.min.css HTTP/1.1" 200 273166
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:32 -0300] "GET /callsystem/resources/js/ui-toggle.js HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:32 -0300] "GET /callsystem/resources/js/ui-nav.js HTTP/1.1" 200 620
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:32 -0300] "GET /callsystem/resources/img/a0.jpg HTTP/1.1" 200 2789
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:33 -0300] "GET /callsystem/resources/js/jquery.min.map HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:33 -0300] "GET /callsystem/resources/img/bg.jpg HTTP/1.1" 200 14972
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:33 -0300] "GET /callsystem/resources/fonts/fontawesome-webfont.woff?v=4.2.0 HTTP/1.1" 200 65452
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:33 -0300] "GET /callsystem/resources/fonts/sourcesanspro/sourcesanspro-bold.woff HTTP/1.1" 200 26608
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:33 -0300] "GET /callsystem/resources/fonts/Simple-Line-Icons.woff HTTP/1.1" 200 59324
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:33 -0300] "GET /callsystem/resources/fonts/sourcesanspro/sourcesanspro.woff HTTP/1.1" 200 27248
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:33 -0300] "GET /callsystem/resources/fonts/sourcesanspro/sourcesanspro-light.woff HTTP/1.1" 200 26540
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:33 -0300] "GET /callsystem/resources/bower_components/footable/dist/footable.all.min.js HTTP/1.1" 200 37082
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:33 -0300] "GET /callsystem/resources/bower_components/footable/css/footable.core.css HTTP/1.1" 200 5459
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:33 -0300] "GET /callsystem/resources/bower_components/footable/css/fonts/footable.woff HTTP/1.1" 200 4016
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:42 -0300] "GET /callsystem/listar HTTP/1.1" 200 10702
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:42 -0300] "GET /callsystem/resources/css/bootstrap.min.css HTTP/1.1" 200 117150
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:42 -0300] "GET /callsystem/resources/css/animate.min.css HTTP/1.1" 200 57480
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:42 -0300] "GET /callsystem/resources/fonts/font-awesome.min.css HTTP/1.1" 200 21984
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:42 -0300] "GET /callsystem/resources/fonts/font.css HTTP/1.1" 200 696
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:42 -0300] "GET /callsystem/resources/js/bootstrap.min.js HTTP/1.1" 200 35452
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:42 -0300] "GET /callsystem/resources/css/simple-line-icons.css HTTP/1.1" 200 11572
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:42 -0300] "GET /callsystem/resources/js/jquery.min.js HTTP/1.1" 200 84355
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:42 -0300] "GET /callsystem/resources/css/app.min.css HTTP/1.1" 200 273166
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:42 -0300] "GET /callsystem/resources/js/ui-jp.config.js HTTP/1.1" 200 426
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:42 -0300] "GET /callsystem/resources/js/ui-load.js HTTP/1.1" 200 2265
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:42 -0300] "GET /callsystem/resources/js/ui-jp.js HTTP/1.1" 200 460
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:42 -0300] "GET /callsystem/resources/js/ui-nav.js HTTP/1.1" 200 620
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:42 -0300] "GET /callsystem/resources/js/ui-toggle.js HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:42 -0300] "GET /callsystem/resources/img/bg.jpg HTTP/1.1" 200 14972
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:42 -0300] "GET /callsystem/resources/fonts/fontawesome-webfont.woff?v=4.2.0 HTTP/1.1" 200 65452
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:42 -0300] "GET /callsystem/resources/fonts/sourcesanspro/sourcesanspro-bold.woff HTTP/1.1" 200 26608
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:42 -0300] "GET /callsystem/resources/fonts/Simple-Line-Icons.woff HTTP/1.1" 200 59324
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:42 -0300] "GET /callsystem/resources/fonts/sourcesanspro/sourcesanspro.woff HTTP/1.1" 200 27248
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:42 -0300] "GET /callsystem/resources/fonts/sourcesanspro/sourcesanspro-light.woff HTTP/1.1" 200 26540
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:42 -0300] "GET /callsystem/resources/bower_components/footable/dist/footable.all.min.js HTTP/1.1" 200 37082
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:43 -0300] "GET /callsystem/resources/bower_components/footable/css/footable.core.css HTTP/1.1" 200 5459
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:43 -0300] "GET /callsystem/resources/bower_components/footable/css/fonts/footable.woff HTTP/1.1" 200 4016
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:13:43 -0300] "GET /favicon.ico HTTP/1.1" 404 973
